SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,21 Mink Trl,Coventry,CT,06238,259900,3,2.0,Coventry,1442,4356,2015,18,180,,Active,,,http://www.redfin.com/CT/Coventry/21-Mink-Trl-06238/home/54451831,Smart MLS,170272929,N,Y,41.7700502,-72.3373335
MLS Listing,,Single Family Residential,220 Sandy Beach Rd,Ellington,CT,06029,329999,4,3.0,Crystal Lake,3018,11761,1940,18,109,,Active,,,http://www.redfin.com/CT/Ellington/220-Sandy-Beach-Rd-06029/home/54252949,Smart MLS,170276488,N,Y,41.9312695,-72.3732195
MLS Listing,,Condo/Co-op,38 Crystal Ln Unit C,Mansfield,CT,06268,124900,2,1.5,Storrs,952,,1987,18,131,270,Active,,,http://www.redfin.com/CT/Storrs/38-Crystal-Ln-06268/unit-C/home/53786401,Smart MLS,170271412,N,Y,41.8215172,-72.3075322
MLS Listing,,Condo/Co-op,61 Independence Dr #61,Mansfield,CT,06250,199900,2,2.5,Mansfield Center,1612,,1994,18,124,338,Active,,,http://www.redfin.com/CT/Mansfield-Center/61-Independence-Dr-06250/unit-61/home/170932235,Smart MLS,170275701,N,Y,41.7370948,-72.214186
MLS Listing,,Single Family Residential,147 Lorraine Dr E,Mansfield,CT,06268,409000,4,4.5,Storrs,3124,117612,1984,19,131,,Active,,,http://www.redfin.com/CT/Storrs/147-Lorraine-Dr-E-06268/home/53787036,Smart MLS,170275388,N,Y,41.8192439,-72.2083875
MLS Listing,,Condo/Co-op,6 Flanders Woods Ln #6,Coventry,CT,06238,369000,2,2.0,Coventry,1972,,2018,19,187,260,Active,,,http://www.redfin.com/CT/Coventry/6-Flanders-Woods-Ln-06238/unit-6/home/170931345,Smart MLS,170276968,N,Y,41.7476939,-72.2901895
MLS Listing,,Single Family Residential,19 Randall Rd,Somers,CT,06071,349900,4,2.5,Somers,2995,48351,1979,19,117,,Active,,,http://www.redfin.com/CT/Somers/19-Randall-Rd-06071/home/53777416,Smart MLS,170276445,N,Y,41.9830276,-72.4115201
MLS Listing,,Single Family Residential,115 Kate Ln,Tolland,CT,06084,269900,3,2.0,Tolland,2828,110642,1988,20,95,,Active,,,http://www.redfin.com/CT/Tolland/115-Kate-Ln-06084/home/54111875,Smart MLS,170276329,N,Y,41.8672048,-72.327945
MLS Listing,,Single Family Residential,310 West St,Hebron,CT,06248,374900,4,3.5,Hebron,3140,64468,1979,20,119,,Active,,,http://www.redfin.com/CT/Hebron/310-West-St-06248/home/54031607,Smart MLS,170276716,N,Y,41.6718699,-72.4396147
MLS Listing,,Single Family Residential,48 Rye Hill Cir,Somers,CT,06071,364900,4,3.0,Somers,2760,40946,1976,20,132,,Active,,,http://www.redfin.com/CT/Somers/48-Rye-Hill-Cir-06071/home/53779097,Smart MLS,170273621,N,Y,42.008948,-72.4952011
MLS Listing,,Single Family Residential,135 Box Mountain Dr,Vernon,CT,06066,334900,3,1.5,Vernon,2364,45302,1980,20,142,,Active,,,http://www.redfin.com/CT/Vernon/135-Box-Mountain-Dr-06066/home/54340451,Smart MLS,170276628,N,Y,41.809007,-72.4602558
MLS Listing,,Single Family Residential,23 Jared Sparks Rd,Willington,CT,06279,174900,3,2.0,Willington,1654,171190,1960,20,106,,Active,,,http://www.redfin.com/CT/Willington/23-Jared-Sparks-Rd-06279/home/54049475,Smart MLS,170276618,N,Y,41.8782198,-72.2643446
MLS Listing,,Single Family Residential,305 South St,Vernon,CT,06066,227900,3,2.0,Vernon,1790,17859,1962,20,127,,Active,,,http://www.redfin.com/CT/Vernon/305-South-St-06066/home/54341571,Smart MLS,170276581,N,Y,41.8551294,-72.4623899
MLS Listing,,Single Family Residential,6 Ashley Ln,Willington,CT,06279,450000,3,3.0,Willington,3004,131115,2020,20,150,,Active,,,http://www.redfin.com/CT/Willington/6-Ashley-Ln-06279/home/54048621,Smart MLS,170276588,N,Y,41.9304679,-72.2720851
MLS Listing,,Single Family Residential,2 Viewpoint Ln,Ellington,CT,06029,499900,3,2.5,Edgewater Estates,2869,114562,2019,20,174,,Active,,,http://www.redfin.com/CT/Ellington/2-Viewpoint-Ln-06029/home/54249782,Smart MLS,170276502,N,Y,41.887249,-72.440848
MLS Listing,,Condo/Co-op,32 Liberty Dr,Mansfield,CT,06250,218900,2,2.5,Mansfield City,1700,,2013,20,129,338,Active,,,http://www.redfin.com/CT/Mansfield-Center/32-Liberty-Dr-06250/home/53785948,Smart MLS,170276197,N,Y,41.7374788,-72.2137287
MLS Listing,,Single Family Residential,129 Mile Hill Rd,Tolland,CT,06084,224900,4,1.5,Tolland,1835,40075,1961,20,123,,Active,,,http://www.redfin.com/CT/Tolland/129-Mile-Hill-Rd-06084/home/54109848,Smart MLS,170267039,N,Y,41.8464956,-72.4211219
MLS Listing,,Condo/Co-op,30 Orchard St Unit B,Vernon,CT,06066,104900,3,1.5,Rockville,1410,,1900,21,74,146,Active,,,http://www.redfin.com/CT/Vernon/30-Orchard-St-06066/unit-B/home/54337067,Smart MLS,170276438,N,Y,41.86705,-72.457556
MLS Listing,,Single Family Residential,305 Village Hill Rd,Willington,CT,06279,239000,3,2.5,Village Hill,1798,80150,1988,21,133,,Active,,,http://www.redfin.com/CT/Willington/305-Village-Hill-Rd-06279/home/54050277,Smart MLS,170276206,N,Y,41.9367992,-72.2911279
MLS Listing,,Single Family Residential,15 Fairway Dr,Ellington,CT,06029,425000,4,2.5,Ellington,2680,143312,1999,21,159,,Active,,,http://www.redfin.com/CT/Ellington/15-Fairway-Dr-06029/home/54247717,Smart MLS,170273982,N,Y,41.8827851,-72.5129262
MLS Listing,,Single Family Residential,89 Johnson Rd,Columbia,CT,06237,339900,3,2.5,Columbia,1910,65340,2019,21,178,,Active,,,http://www.redfin.com/CT/Columbia/89-Johnson-Rd-06237/home/53774027,Smart MLS,170276322,N,Y,41.7014953,-72.259626
MLS Listing,,Condo/Co-op,105 Maple Ave #17,Vernon,CT,06066,169900,2,2.5,Vernon,2160,,1985,22,79,325,Active,,,http://www.redfin.com/CT/Vernon/105-Maple-Ave-06066/unit-17/home/54338559,Smart MLS,170275466,N,Y,41.8254201,-72.4794731
MLS Listing,,Vacant Land,44 Broadway Rd,Somers,CT,06071,247000,,,Somers,,2167981,,22,,,Active,,,http://www.redfin.com/CT/Somers/44-Broadway-Rd-06071/home/138479840,Smart MLS,170276069,N,Y,42.0090446,-72.4098829
MLS Listing,,Single Family Residential,42 Charter Rd,Ellington,CT,06029,189900,2,1.5,Ellington,1697,27442,1957,22,112,,Active,,,http://www.redfin.com/CT/Ellington/42-Charter-Rd-06029/home/54249167,Smart MLS,170276001,N,Y,41.8746073,-72.4621627
MLS Listing,,Single Family Residential,7 Hughes Cir,Ellington,CT,06029,174500,3,1.0,Ellington,912,10890,1950,23,191,,Active,,,http://www.redfin.com/CT/Ellington/7-Hughes-Cir-06029/home/54249190,Smart MLS,170271522,N,Y,41.8726935,-72.4602995
MLS Listing,,Vacant Land,33 Village Hill Rd,Stafford,CT,06076,29900,,,Stafford Springs,,121967,,23,,,Active,,,http://www.redfin.com/CT/Union/33-Village-Hill-Rd-06076/home/53905814,Smart MLS,170275407,N,Y,41.9510626,-72.2844024
MLS Listing,,Single Family Residential,4 Barbara Ln,Stafford,CT,06076,249900,3,2.5,Stafford Springs,1964,81457,1969,23,127,,Active,,,http://www.redfin.com/CT/Stafford-Springs/4-Barbara-Ln-06076/home/53905823,Smart MLS,170274898,N,Y,41.9455067,-72.293456
MLS Listing,,Single Family Residential,24 Gilbert Ln #22,Hebron,CT,06248,309900,3,2.5,Loveland Farms,1960,,2020,24,158,290,Active,,,http://www.redfin.com/CT/Hebron/24-Gilbert-Ln-06248/unit-22/home/170658775,Smart MLS,170273742,N,Y,41.6632445,-72.3539636
MLS Listing,,Single Family Residential,22 Gilbert Ln #23,Hebron,CT,06248,295900,3,2.5,Loveland Farms,1744,,2020,24,170,290,Active,,,http://www.redfin.com/CT/Hebron/22-Gilbert-Ln-06248/unit-23/home/170656951,Smart MLS,170273744,N,Y,41.6627339,-72.355639
